Filename,Predictions,Probability(%)
test/H1_ECw2UvfPWs_spectrogram_2.0.png,blip,37.1562
test/H1_ED1XPEcCAG_spectrogram_2.0.png,koi_fish,99.91315
test/H1_EDTnxDr8RA_spectrogram_2.0.png,koi_fish,73.992134
test/H1_EDxL4TL2s1_spectrogram_2.0.png,low_frequency_burst,85.90794
test/H1_EGNQAqQx7Y_spectrogram_2.0.png,blip,98.77026
test/H1_EHbyG2ke1d_spectrogram_2.0.png,tomte,43.174232
test/H1_EHthR8RYb1_spectrogram_2.0.png,koi_fish,99.98585
test/H1_EIJCVG0kEI_spectrogram_2.0.png,koi_fish,99.934784
test/H1_EJkOwdSJpN_spectrogram_2.0.png,koi_fish,99.5949
test/H1_ELJVTaNN9a_spectrogram_2.0.png,koi_fish,68.43137
test/H1_ELcVjP0Q5c_spectrogram_2.0.png,blip,97.38373
test/H1_ELiurcbzBU_spectrogram_2.0.png,repeating_blips,43.392956
test/H1_EMR7qeR0lK_spectrogram_2.0.png,koi_fish,99.99388
test/H1_EMZ8N8FVS2_spectrogram_2.0.png,koi_fish,88.961044
test/H1_EMblTjaho5_spectrogram_2.0.png,power_line,99.823296
test/H1_EPfddxPrqv_spectrogram_2.0.png,blip,80.56095
test/H1_EQeajv1Rif_spectrogram_2.0.png,power_line,99.99402
test/H1_ER9oia9YlN_spectrogram_2.0.png,low_frequency_lines,99.4662
test/H1_ERL9OWdQa6_spectrogram_2.0.png,power_line,99.99612
test/H1_ERY017yE3Z_spectrogram_2.0.png,scratchy,99.18146
test/H1_ERi8I6r0gb_spectrogram_2.0.png,blip,34.53573
test/H1_ESFYIg9yXX_spectrogram_2.0.png,repeating_blips,54.349308
test/H1_ETeyjFLNXi_spectrogram_2.0.png,whistle,70.18943
test/H1_ETt7nnXCZU_spectrogram_2.0.png,low_frequency_burst,92.57517
test/H1_EUCbsl5dzI_spectrogram_2.0.png,low_frequency_lines,99.43456
test/H1_EUeTorr7nX_spectrogram_2.0.png,blip,98.35773
test/H1_EUmGp8lG6h_spectrogram_2.0.png,power_line,99.999176
test/H1_EVEzbxm6Wc_spectrogram_2.0.png,no_glitch,79.87801
test/H1_EXJxfDKrgX_spectrogram_2.0.png,koi_fish,51.73658
test/H1_EYNDxwQHDl_spectrogram_2.0.png,blip,95.23683
test/H1_EYRGBQiR6H_spectrogram_2.0.png,blip,93.41653
test/H1_EYReGe6pAB_spectrogram_2.0.png,extremely_loud,98.57444
test/H1_EYpBsamEZB_spectrogram_2.0.png,tomte,83.2891
test/H1_EZc7z9v9vb_spectrogram_2.0.png,helix,98.06161
test/H1_Ea7F5r66pJ_spectrogram_2.0.png,koi_fish,81.98549
test/H1_EdKMF06a6Z_spectrogram_2.0.png,blip,98.63337
test/H1_EfXVHAe487_spectrogram_2.0.png,whistle,78.28534
test/H1_EfdqHvbp62_spectrogram_2.0.png,koi_fish,99.65018
test/H1_EfhJA8RKAI_spectrogram_2.0.png,low_frequency_lines,55.238323
test/H1_EflTWQmOKg_spectrogram_2.0.png,koi_fish,99.91151
test/H1_EgDt5boAgB_spectrogram_2.0.png,koi_fish,99.99216
test/H1_EgGpXmScGQ_spectrogram_2.0.png,blip,93.84154
test/H1_EgPcWKJSCv_spectrogram_2.0.png,blip,97.22544
test/H1_EgUsUBXrTq_spectrogram_2.0.png,low_frequency_lines,92.68066
test/H1_EhcyTLk0do_spectrogram_2.0.png,blip,95.96703
test/H1_Ehvz6zaqjR_spectrogram_2.0.png,scratchy,42.105644
test/H1_EiRBG1GsiY_spectrogram_2.0.png,blip,97.867455
test/H1_EixDxKTgFt_spectrogram_2.0.png,koi_fish,67.714134
test/H1_EjpRNI7oWm_spectrogram_2.0.png,blip,60.94318
test/H1_Ek3GvFq3qa_spectrogram_2.0.png,blip,84.37664
test/H1_El4ErjloMU_spectrogram_2.0.png,blip,99.068405
test/H1_ElnucV9jqc_spectrogram_2.0.png,extremely_loud,27.54125
test/H1_EnhqJ2QtPl_spectrogram_2.0.png,scratchy,71.06186
test/H1_EnqXuyc5m3_spectrogram_2.0.png,blip,99.69024
test/H1_Eo6Haa3Ex9_spectrogram_2.0.png,koi_fish,99.95849
test/H1_EoDXAzp5rk_spectrogram_2.0.png,koi_fish,81.499
test/H1_EqFUft1kWT_spectrogram_2.0.png,koi_fish,97.28273
test/H1_EqMxHRGYYj_spectrogram_2.0.png,blip,98.19902
test/H1_EsKqxNjtuE_spectrogram_2.0.png,blip,82.727234
test/H1_EsfJQOJJeH_spectrogram_2.0.png,power_line,99.988846
test/H1_EsyhQ18Dpl_spectrogram_2.0.png,blip,53.202087
test/H1_EuRAWp5zpd_spectrogram_2.0.png,blip,93.72095
test/H1_EuXsPLNxyY_spectrogram_2.0.png,scattered_light,81.53242
test/H1_Ev9yU08gon_spectrogram_2.0.png,koi_fish,97.526825
test/H1_EvFgJztN7H_spectrogram_2.0.png,koi_fish,99.86475
test/H1_ExzzIZuLP9_spectrogram_2.0.png,scattered_light,61.165882
test/H1_Ey2dOU6ACM_spectrogram_2.0.png,air_compressor,68.68031
test/H1_EyX6uZM6Qo_spectrogram_2.0.png,blip,98.92266
test/H1_Ez6yoiJbOf_spectrogram_2.0.png,koi_fish,99.99388
test/H1_EzmosEsbVf_spectrogram_2.0.png,whistle,54.915386
test/H1_F00ROK1nEv_spectrogram_2.0.png,power_line,98.45749
test/H1_F0nruFQGtK_spectrogram_2.0.png,koi_fish,99.936005
test/H1_F18RrLakkd_spectrogram_2.0.png,koi_fish,97.14842
test/H1_F1FB0PIxGF_spectrogram_2.0.png,blip,88.003525
test/H1_F1e320cRZo_spectrogram_2.0.png,scattered_light,87.57628
test/H1_F35eiJmzAg_spectrogram_2.0.png,scattered_light,99.256645
test/H1_F3Km9jYdnj_spectrogram_2.0.png,scratchy,78.61482
test/H1_F3QY9RCJLe_spectrogram_2.0.png,low_frequency_burst,93.64729
test/H1_F4eVPcqEz7_spectrogram_2.0.png,scattered_light,76.80357
test/H1_F6vlnh2GbH_spectrogram_2.0.png,low_frequency_burst,98.954
test/H1_F7EwsRwKGy_spectrogram_2.0.png,scratchy,87.89748
test/H1_F7oJdNDJyN_spectrogram_2.0.png,blip,62.328003
test/H1_F9InKf2zPu_spectrogram_2.0.png,blip,98.837654
test/H1_FA5h7kSMNZ_spectrogram_2.0.png,whistle,100.0
test/H1_FBM9sxU1HA_spectrogram_2.0.png,koi_fish,99.74198
test/H1_FBqbMjbtp3_spectrogram_2.0.png,blip,42.48355
test/H1_FCDVIPbbGV_spectrogram_2.0.png,no_glitch,39.828102
test/H1_FCxwC8khre_spectrogram_2.0.png,koi_fish,99.974815
test/H1_FD9jCDxkkl_spectrogram_2.0.png,low_frequency_lines,99.86527
test/H1_FDK4PZjgYz_spectrogram_2.0.png,blip,84.03838
test/H1_FE6S3Qxoiv_spectrogram_2.0.png,koi_fish,84.311035
test/H1_FELLZyKfsa_spectrogram_2.0.png,koi_fish,99.9992
test/H1_FEoMF64tXD_spectrogram_2.0.png,whistle,79.55678
test/H1_FEoY3rls7u_spectrogram_2.0.png,repeating_blips,27.094654
test/H1_FFEZ5oHaGS_spectrogram_2.0.png,koi_fish,89.19062
test/H1_FFLXlglASW_spectrogram_2.0.png,blip,58.482433
test/H1_FFW1XkJvGA_spectrogram_2.0.png,blip,96.88406
test/H1_FGf6Ah4RJ5_spectrogram_2.0.png,whistle,99.99776
test/H1_FIseSmzf48_spectrogram_2.0.png,blip,94.106964
test/H1_FMOTPieBjw_spectrogram_2.0.png,low_frequency_burst,91.23756
test/H1_FMln992woH_spectrogram_2.0.png,blip,94.092705
test/H1_FMlz0gSwoj_spectrogram_2.0.png,power_line,99.99305
test/H1_FN1xHuXCeh_spectrogram_2.0.png,scattered_light,75.795364
test/H1_FPNQHDEAil_spectrogram_2.0.png,low_frequency_lines,99.907394
test/H1_FQRFlEsQw2_spectrogram_2.0.png,koi_fish,99.756096
test/H1_FR0Hubc4al_spectrogram_2.0.png,no_glitch,82.61308
test/H1_FS87tK16hu_spectrogram_2.0.png,tomte,79.91114
test/H1_FTVLlwQeSI_spectrogram_2.0.png,koi_fish,97.61317
test/H1_FTt2Xg9Ntu_spectrogram_2.0.png,blip,95.686134
test/H1_FU1oLRVSNC_spectrogram_2.0.png,scattered_light,99.6964
test/H1_FUCbNmB0fZ_spectrogram_2.0.png,koi_fish,99.99697
test/H1_FUwsx736ZD_spectrogram_2.0.png,blip,96.673836
test/H1_FVYsJkNsAM_spectrogram_2.0.png,koi_fish,99.88586
test/H1_FWkUAgPXFR_spectrogram_2.0.png,extremely_loud,62.26663
test/H1_FWvIcSaBs5_spectrogram_2.0.png,blip,96.68299
test/H1_FXuPYd1Fwe_spectrogram_2.0.png,power_line,99.99608
test/H1_FYqDzXQk71_spectrogram_2.0.png,low_frequency_lines,96.96008
test/H1_FZ9hxYNuPp_spectrogram_2.0.png,koi_fish,99.84007
test/H1_FZSGwfkd5j_spectrogram_2.0.png,blip,94.753716
test/H1_FaJQvYJdDL_spectrogram_2.0.png,repeating_blips,96.91542
test/H1_FaP54lL8zI_spectrogram_2.0.png,blip,99.20311
test/H1_FbdzqmhhT6_spectrogram_2.0.png,power_line,99.99969
test/H1_Fd7VCach0a_spectrogram_2.0.png,whistle,100.0
test/H1_FdGViGol5H_spectrogram_2.0.png,power_line,99.99838
test/H1_FdIoWKLe5W_spectrogram_2.0.png,blip,60.256367
test/H1_FdJbdku1F6_spectrogram_2.0.png,koi_fish,99.85778
test/H1_FdpX9A71Zj_spectrogram_2.0.png,scattered_light,99.93295
test/H1_FdtYEeYiyC_spectrogram_2.0.png,repeating_blips,96.23628
test/H1_FeBqPNcbgP_spectrogram_2.0.png,blip,95.28321
test/H1_FeH0hdNvQ6_spectrogram_2.0.png,koi_fish,99.99072
test/H1_FfOPkBTM9k_spectrogram_2.0.png,scattered_light,73.01634
test/H1_Fg5NyVvz1o_spectrogram_2.0.png,scratchy,79.98261
test/H1_Fgxlh16R43_spectrogram_2.0.png,koi_fish,90.33708
test/H1_Fh28DBh02u_spectrogram_2.0.png,koi_fish,99.998924
test/H1_FhK0woOwWP_spectrogram_2.0.png,extremely_loud,33.070118
test/H1_Fjbjrqn5UT_spectrogram_2.0.png,whistle,99.99996
test/H1_FjfUUyGfUj_spectrogram_2.0.png,blip,85.55516
test/H1_FjrKt8Gwf7_spectrogram_2.0.png,whistle,99.34395
test/H1_FkI0pJcpmZ_spectrogram_2.0.png,blip,53.404884
test/H1_Fmgdq6pkRq_spectrogram_2.0.png,extremely_loud,100.0
test/H1_FpUFFdxb16_spectrogram_2.0.png,blip,48.902695
test/H1_FrSYwZdMPD_spectrogram_2.0.png,blip,98.50641
test/H1_Fs3uQ2FQiC_spectrogram_2.0.png,low_frequency_lines,70.03009
test/H1_FtZzvIQSVJ_spectrogram_2.0.png,scattered_light,89.09987
test/H1_Fu5AEMAS17_spectrogram_2.0.png,whistle,27.158339
test/H1_Ful7jPqt0y_spectrogram_2.0.png,blip,93.88973
test/H1_FuvMZMiXe3_spectrogram_2.0.png,low_frequency_burst,99.82992
test/H1_Fv3p6eROvA_spectrogram_2.0.png,blip,98.76841
test/H1_FvLoek5B7C_spectrogram_2.0.png,blip,96.85154
test/H1_FvwcER8kgR_spectrogram_2.0.png,blip,99.34734
test/H1_FwM5Udf2uP_spectrogram_2.0.png,blip,94.74192
test/H1_FwhScfD2Qh_spectrogram_2.0.png,scattered_light,80.62168
test/H1_FwsjNmXZdC_spectrogram_2.0.png,blip,70.87012
test/H1_FxKvhgeXiI_spectrogram_2.0.png,scattered_light,98.574554
test/H1_FyazkufxKl_spectrogram_2.0.png,power_line,99.99014
test/H1_FyrQo6NTtR_spectrogram_2.0.png,blip,99.74548
test/H1_G1Lf8s2T8Q_spectrogram_2.0.png,blip,82.05758
test/H1_G1iJs9LjRG_spectrogram_2.0.png,low_frequency_burst,56.914562
test/H1_G4l7UKMoW3_spectrogram_2.0.png,repeating_blips,57.633217
test/H1_G5gzyC7IZh_spectrogram_2.0.png,low_frequency_burst,90.88561
test/H1_G5ylfadcjZ_spectrogram_2.0.png,blip,97.51572
test/H1_G8PTmLemxj_spectrogram_2.0.png,light_modulation,34.20333
test/H1_G9F8t2BX6r_spectrogram_2.0.png,extremely_loud,99.99998
test/H1_G9d8CIf5S1_spectrogram_2.0.png,blip,74.76756
test/H1_GAP7yBU4PK_spectrogram_2.0.png,blip,67.872475
test/H1_GB43nomwVc_spectrogram_2.0.png,koi_fish,87.21991
test/H1_GCKHEt5kYB_spectrogram_2.0.png,blip,63.51131
test/H1_GDFS2FvCoj_spectrogram_2.0.png,koi_fish,83.88107
test/H1_GDPLbY9qBK_spectrogram_2.0.png,blip,98.70617
test/H1_GDgxx5Lg0q_spectrogram_2.0.png,extremely_loud,44.77781
test/H1_GEzhwTZrlP_spectrogram_2.0.png,whistle,92.51194
test/H1_GGYDOO2uA8_spectrogram_2.0.png,low_frequency_burst,60.22466
test/H1_GHQimcAqeI_spectrogram_2.0.png,power_line,99.99759
test/H1_GIgG7ACG22_spectrogram_2.0.png,koi_fish,38.256496
test/H1_GJ2awsiWE4_spectrogram_2.0.png,power_line,99.99909
test/H1_GKO71hIVqq_spectrogram_2.0.png,repeating_blips,43.87991
test/H1_GKPRwePAzv_spectrogram_2.0.png,blip,98.51606
test/H1_GKmpT7ruCI_spectrogram_2.0.png,low_frequency_burst,99.96887
test/H1_GM7j3JNHDv_spectrogram_2.0.png,blip,57.301037
test/H1_GMRBk5uNIK_spectrogram_2.0.png,low_frequency_burst,92.43539
test/H1_GNC4RykmNC_spectrogram_2.0.png,scattered_light,67.90857
test/H1_GNa1XVZ33N_spectrogram_2.0.png,no_glitch,88.637825
test/H1_GNtSh91DqG_spectrogram_2.0.png,low_frequency_burst,99.6004
test/H1_GOTNxZ2fSr_spectrogram_2.0.png,blip,98.64122
test/H1_GQ2sJaUarP_spectrogram_2.0.png,blip,92.37379
test/H1_GQDnPAwgPJ_spectrogram_2.0.png,blip,85.46171
test/H1_GQUFHHRa30_spectrogram_2.0.png,koi_fish,41.822197
test/H1_GRXKnXwZFp_spectrogram_2.0.png,koi_fish,43.502262
test/H1_GSMdqk6ROe_spectrogram_2.0.png,blip,97.607414
test/H1_GTipTEhAqr_spectrogram_2.0.png,koi_fish,99.97778
test/H1_GTnn95nS3n_spectrogram_2.0.png,blip,53.86368
test/H1_GTq0Q5wzwu_spectrogram_2.0.png,tomte,84.348114
test/H1_GU3gBRXQi8_spectrogram_2.0.png,koi_fish,99.995544
test/H1_GUnECdUzDQ_spectrogram_2.0.png,scattered_light,99.082664
test/H1_GVCojp5E12_spectrogram_2.0.png,blip,97.52084
test/H1_GWYRE32Khi_spectrogram_2.0.png,blip,84.99957
test/H1_GWzgWtgdDH_spectrogram_2.0.png,koi_fish,90.81411
test/H1_GaEDByUfcN_spectrogram_2.0.png,low_frequency_burst,99.7475
test/H1_GaHzQv8u2k_spectrogram_2.0.png,light_modulation,42.075214
test/H1_GbssMXAjId_spectrogram_2.0.png,scattered_light,99.86186
test/H1_Gbzqa6SecG_spectrogram_2.0.png,blip,92.250435
test/H1_GcJpSkveMV_spectrogram_2.0.png,blip,98.41226
test/H1_GdICRGrpMp_spectrogram_2.0.png,blip,82.57693
test/H1_GdiurNY51B_spectrogram_2.0.png,no_glitch,37.946266
test/H1_Ghlhf10NuA_spectrogram_2.0.png,power_line,99.14735
test/H1_GkTOOC7gyT_spectrogram_2.0.png,extremely_loud,99.72127
test/H1_GkcjrfHHif_spectrogram_2.0.png,koi_fish,78.69727
test/H1_Gm7GUXLcc9_spectrogram_2.0.png,blip,98.1157
test/H1_GmqjM2SzZ8_spectrogram_2.0.png,repeating_blips,34.741756
test/H1_GmsQ39ACch_spectrogram_2.0.png,no_glitch,82.28851
test/H1_GnBXFzSTCE_spectrogram_2.0.png,blip,70.544205
test/H1_Gnuv7ZmeUb_spectrogram_2.0.png,koi_fish,76.62529
test/H1_Go2Poy2RXe_spectrogram_2.0.png,power_line,96.225525
test/H1_GoYFog55Pr_spectrogram_2.0.png,low_frequency_burst,68.777466
test/H1_GpBmNU3vgF_spectrogram_2.0.png,whistle,98.97216
test/H1_GpTyjyJCtB_spectrogram_2.0.png,koi_fish,99.80725
test/H1_GqHQ3kmpfO_spectrogram_2.0.png,whistle,64.62119
test/H1_GqklVlYN8K_spectrogram_2.0.png,extremely_loud,63.660587
test/H1_GqpWicP3e7_spectrogram_2.0.png,scattered_light,99.30563
test/H1_GrStNUpJAe_spectrogram_2.0.png,blip,88.27726
test/H1_GtT8k1Wg4F_spectrogram_2.0.png,koi_fish,99.98085
test/H1_Gtn5pYKTrV_spectrogram_2.0.png,scattered_light,70.13796
test/H1_GuT6Ob7YdP_spectrogram_2.0.png,repeating_blips,84.67452
test/H1_GxFmkwNx5J_spectrogram_2.0.png,power_line,96.35702
test/H1_GxvYVcMTnJ_spectrogram_2.0.png,koi_fish,99.82565
test/H1_GxvrAsonEK_spectrogram_2.0.png,blip,99.7423
test/H1_GyYhs6cMiF_spectrogram_2.0.png,blip,60.65476
test/H1_H0OMhOkTLw_spectrogram_2.0.png,helix,25.526726
test/H1_H0TN6r6Ayr_spectrogram_2.0.png,light_modulation,25.675594
test/H1_H354oSqwbU_spectrogram_2.0.png,blip,99.249374
test/H1_H3KJ6WnbAM_spectrogram_2.0.png,whistle,100.0
test/H1_H40nPaXcdD_spectrogram_2.0.png,blip,99.21209
test/H1_H4hss1j66k_spectrogram_2.0.png,whistle,99.99199
test/H1_H5xTLY7y6R_spectrogram_2.0.png,koi_fish,24.269869
test/H1_H6ZlH3O08n_spectrogram_2.0.png,blip,64.28026
test/H1_H6k4CByvu5_spectrogram_2.0.png,whistle,87.19665
test/H1_H6o3VNhL6B_spectrogram_2.0.png,blip,99.1198
test/H1_H70euxrbox_spectrogram_2.0.png,koi_fish,52.45663
test/H1_H7Kcafy508_spectrogram_2.0.png,scattered_light,67.19327
test/H1_H8ZxFU5tti_spectrogram_2.0.png,scratchy,97.50278
test/H1_HAChecCjpv_spectrogram_2.0.png,tomte,94.53315
test/H1_HBuspP261h_spectrogram_2.0.png,scattered_light,71.319756
test/H1_HGGVnAxeO9_spectrogram_2.0.png,blip,99.56404
test/H1_HGO2eZcDse_spectrogram_2.0.png,koi_fish,97.70828
test/H1_HGtGOLIe9N_spectrogram_2.0.png,tomte,47.99816
test/H1_HJEfzXPlpO_spectrogram_2.0.png,whistle,86.87507
test/H1_HJK9DkSEHA_spectrogram_2.0.png,repeating_blips,54.68648
test/H1_HJrpisYje6_spectrogram_2.0.png,koi_fish,99.998566
test/H1_HKWg2Jg9Fr_spectrogram_2.0.png,low_frequency_burst,99.951706
test/H1_HKm8Ekhqmk_spectrogram_2.0.png,low_frequency_burst,43.562107
test/H1_HNvVAZPmVm_spectrogram_2.0.png,no_glitch,84.110855
test/H1_HOzkeAH0k9_spectrogram_2.0.png,repeating_blips,58.918667
test/H1_HP8CGC4us5_spectrogram_2.0.png,koi_fish,72.75305
test/H1_HPySERhsl5_spectrogram_2.0.png,helix,48.029484
test/H1_HQ2eq6sSRC_spectrogram_2.0.png,koi_fish,81.97562
test/H1_HQvC5klkC2_spectrogram_2.0.png,koi_fish,98.98319
test/H1_HRmg3CFXQP_spectrogram_2.0.png,koi_fish,99.87908
test/H1_HS8rF1m7VJ_spectrogram_2.0.png,repeating_blips,53.00489
test/H1_HSG2mJiuFk_spectrogram_2.0.png,scattered_light,99.36352
test/H1_HSOgf0S9Tg_spectrogram_2.0.png,blip,93.95231
test/H1_HSqngmba5t_spectrogram_2.0.png,scattered_light,86.13466
test/H1_HUgLjjPBxB_spectrogram_2.0.png,koi_fish,99.976654
test/H1_HUoYARji3z_spectrogram_2.0.png,light_modulation,39.246895
test/H1_HV4CgM0uMJ_spectrogram_2.0.png,blip,89.053406
test/H1_HW9w62oLhQ_spectrogram_2.0.png,scattered_light,63.913624
test/H1_HWsokNOoCr_spectrogram_2.0.png,scattered_light,98.89741
test/H1_HWuk3YPJdu_spectrogram_2.0.png,blip,71.05721
test/H1_HaY8RGlayy_spectrogram_2.0.png,koi_fish,99.909225
test/H1_Hdy8iaLvBq_spectrogram_2.0.png,koi_fish,58.6317
test/H1_HfpWZ3te8d_spectrogram_2.0.png,blip,87.577736
test/H1_HfqkfuQmEO_spectrogram_2.0.png,scattered_light,84.812935
test/H1_Hfuy5HEUrx_spectrogram_2.0.png,blip,90.416084
test/H1_HgGxl9JZD5_spectrogram_2.0.png,blip,94.82526
test/H1_HgMgIlc1Cj_spectrogram_2.0.png,koi_fish,99.94777
test/H1_HhrqQ8FUqc_spectrogram_2.0.png,tomte,90.44171
test/H1_Hhveir5yMP_spectrogram_2.0.png,tomte,98.368164
test/H1_HiZx3OJ9vN_spectrogram_2.0.png,koi_fish,99.012825
test/H1_Hj3MQEldW8_spectrogram_2.0.png,whistle,99.999985
test/H1_HjVYP203VN_spectrogram_2.0.png,blip,98.51992
test/H1_Hm44YYEage_spectrogram_2.0.png,repeating_blips,64.993546
test/H1_HnaW42KV1Y_spectrogram_2.0.png,blip,96.57132
test/H1_Hnpg4OI8Ws_spectrogram_2.0.png,blip,95.221886
test/H1_HozvEW6VNR_spectrogram_2.0.png,koi_fish,99.88341
test/H1_HqnYWf1JYo_spectrogram_2.0.png,low_frequency_burst,91.02419
test/H1_HreEd36El7_spectrogram_2.0.png,blip,99.50833
test/H1_HsRJnnrDyD_spectrogram_2.0.png,power_line,98.543015
test/H1_HsqaLUCB8A_spectrogram_2.0.png,koi_fish,99.20163
test/H1_HvKhjwKPLU_spectrogram_2.0.png,koi_fish,96.72379
test/H1_HwQiYr6QSM_spectrogram_2.0.png,blip,85.3621
test/H1_HxcGSSTsWQ_spectrogram_2.0.png,power_line,99.98417
test/H1_HyA9R9eaqj_spectrogram_2.0.png,blip,76.56383
test/H1_I0UAyn8GW8_spectrogram_2.0.png,blip,96.10122
test/H1_I2D4C22l8r_spectrogram_2.0.png,blip,94.91889
test/H1_I2TYk8Yc8c_spectrogram_2.0.png,scratchy,99.99048
test/H1_I3QfHRl3Q6_spectrogram_2.0.png,koi_fish,98.28451
test/H1_I3qXC0miJd_spectrogram_2.0.png,whistle,50.287563
test/H1_I4nQGjBZZU_spectrogram_2.0.png,blip,74.31206
test/H1_I6HrikrIqF_spectrogram_2.0.png,blip,95.84451
test/H1_I7OZveSZSp_spectrogram_2.0.png,power_line,99.99576
test/H1_I7jwTbOZPz_spectrogram_2.0.png,low_frequency_burst,91.48457
test/H1_I7mTvKoqeG_spectrogram_2.0.png,whistle,31.236378
test/H1_IAhbcT4ZYf_spectrogram_2.0.png,whistle,46.06211
test/H1_IApcM8eyVY_spectrogram_2.0.png,power_line,95.58044
test/H1_ICf5OFVXYW_spectrogram_2.0.png,tomte,86.87962
test/H1_IDW9JiOKB9_spectrogram_2.0.png,koi_fish,99.99979
test/H1_IDkmC7BwPb_spectrogram_2.0.png,low_frequency_lines,57.77732
test/H1_IE7Kj1RBXU_spectrogram_2.0.png,whistle,93.10386
test/H1_IF99jhPvmb_spectrogram_2.0.png,repeating_blips,90.463715
test/H1_IFKaXPz9KE_spectrogram_2.0.png,low_frequency_burst,99.68404
test/H1_IFTVa9Avca_spectrogram_2.0.png,whistle,99.998604
test/H1_IGQMr8Hv3D_spectrogram_2.0.png,extremely_loud,99.99998
test/H1_IHGyAuUbkJ_spectrogram_2.0.png,power_line,99.99919
test/H1_IHOaSAHJvN_spectrogram_2.0.png,blip,93.56549
test/H1_II9BrdECpx_spectrogram_2.0.png,koi_fish,88.44232
test/H1_IITotP8DAt_spectrogram_2.0.png,repeating_blips,32.107372
test/H1_IIlLLeZxHi_spectrogram_2.0.png,koi_fish,53.415394
test/H1_IImKO88a1V_spectrogram_2.0.png,koi_fish,99.94399
test/H1_IIzwkBdkU7_spectrogram_2.0.png,scattered_light,99.67333
test/H1_IJYDd3M6kq_spectrogram_2.0.png,power_line,99.998604
test/H1_IJuKXaUSNv_spectrogram_2.0.png,power_line,99.97483
test/H1_IK5PHpNj98_spectrogram_2.0.png,extremely_loud,88.56107
test/H1_IKUrYGO8Nh_spectrogram_2.0.png,light_modulation,46.373047
test/H1_IKpJOhxfzl_spectrogram_2.0.png,koi_fish,99.999794
test/H1_ILEOQFdvmJ_spectrogram_2.0.png,scattered_light,86.97748
test/H1_ILXoTJcrdO_spectrogram_2.0.png,scattered_light,98.549644
test/H1_ILzXNTBiwi_spectrogram_2.0.png,power_line,99.99905
test/H1_IMe37Qf1MA_spectrogram_2.0.png,koi_fish,99.46176
test/H1_INAtDegAsC_spectrogram_2.0.png,koi_fish,57.716984
test/H1_IO3eHIjDjn_spectrogram_2.0.png,scratchy,99.9554
test/H1_IOUBtZ3iQT_spectrogram_2.0.png,helix,48.210773
test/H1_IOhzLHZW5J_spectrogram_2.0.png,whistle,100.0
test/H1_IOptGmbrPH_spectrogram_2.0.png,koi_fish,56.522335
test/H1_IQhNVWakUc_spectrogram_2.0.png,power_line,99.99925
test/H1_IQpH9HmYBd_spectrogram_2.0.png,whistle,99.990616
test/H1_IRJ6shnJGW_spectrogram_2.0.png,koi_fish,79.014084
test/H1_IRgXusNemu_spectrogram_2.0.png,blip,63.973053
test/H1_IRoxvAGyN9_spectrogram_2.0.png,no_glitch,44.649525
test/H1_ISdqWWFFPX_spectrogram_2.0.png,scattered_light,98.91695
test/H1_ISvkSKl0ZQ_spectrogram_2.0.png,blip,99.34931
test/H1_IU09IEDgHQ_spectrogram_2.0.png,repeating_blips,40.436848
test/H1_IVkPTf7IFR_spectrogram_2.0.png,blip,45.11265
test/H1_IVyXC7BfSh_spectrogram_2.0.png,blip,94.21129
test/H1_IW0cQG57RN_spectrogram_2.0.png,helix,59.390522
test/H1_IWBnQXHciv_spectrogram_2.0.png,repeating_blips,63.85048
test/H1_IWbk3Hanfu_spectrogram_2.0.png,koi_fish,80.862274
test/H1_IXSux0bkss_spectrogram_2.0.png,no_glitch,82.95623
test/H1_IZDLIX5gJf_spectrogram_2.0.png,repeating_blips,74.35055
test/H1_IaPHfctCi3_spectrogram_2.0.png,scattered_light,50.65397
test/H1_IaQ4XACwV5_spectrogram_2.0.png,power_line,99.925
test/H1_Ibrggbveut_spectrogram_2.0.png,blip,99.8371
test/H1_IcHndvBlqp_spectrogram_2.0.png,blip,95.36646
test/H1_IdKBxwl9fj_spectrogram_2.0.png,helix,81.94037
test/H1_IdXCvdlgnZ_spectrogram_2.0.png,koi_fish,99.95215
test/H1_IdstMgTSrZ_spectrogram_2.0.png,blip,81.56359
test/H1_IdxnSMwadY_spectrogram_2.0.png,blip,95.32705
test/H1_Idze7INgje_spectrogram_2.0.png,repeating_blips,72.78282
test/H1_Ieu9AtqlJM_spectrogram_2.0.png,blip,99.97522
test/H1_IfIo5hADT1_spectrogram_2.0.png,no_glitch,71.70093
test/H1_Ig2IiMCBmR_spectrogram_2.0.png,blip,90.881714
test/H1_IgKv5zCEO8_spectrogram_2.0.png,blip,76.359474
test/H1_Igo71GabPY_spectrogram_2.0.png,low_frequency_lines,76.13995
test/H1_IjPnVa4aF0_spectrogram_2.0.png,blip,97.869644
test/H1_Ik37aAmN70_spectrogram_2.0.png,extremely_loud,98.60135
test/H1_Ik7shEJtad_spectrogram_2.0.png,no_glitch,91.892426
test/H1_IkrvPe8xGj_spectrogram_2.0.png,koi_fish,44.686256
test/H1_Il2KlZ8X0N_spectrogram_2.0.png,koi_fish,81.05447
test/H1_IrC6x3tI2P_spectrogram_2.0.png,koi_fish,99.13817
test/H1_Iv7TfUinPg_spectrogram_2.0.png,whistle,99.65664
test/H1_IvMxZL9CMy_spectrogram_2.0.png,whistle,61.332256
test/H1_IvThJ0wY0K_spectrogram_2.0.png,scratchy,99.95794
